code,product_name,brands,stores,categories,nutriscore_grade,nova_group,ecoscore_grade,countries,energy-kcal_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,proteins_100g,salt_100g
7902712350165,MiaMu jogurt truskawkowy,Mlekovita,,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Desery,Desery mleczne,Fermentowane desery mleczne,en:Fermented dairy desserts with fruits,Jogurty,Jogurty owocowe,Jogurty truskawkowe",unknown,,,Polska,,,,,,,
5900500039126,Leon mus owocowy,,,,unknown,,,en:Poland,,,,,,,
5907810568650,Jaja z chowu na wolnym wybiegu,,,,unknown,,,en:poland,,,,,,,
4770265212321,Lato baton twarogowy z jagodami,,,,unknown,,,en:poland,,,,,,,
5905784359212,Lunchbox cezar,,,,unknown,,,en:poland,,,,,,,
5905784359236,Lunchbox kebab,,,,unknown,,,en:poland,,,,,,,
3756199398745,Magija baton twarogowy kokosowy,,,,unknown,,,en:poland,,,,,,,
5904378242794,Mix sałat active mini,Fit & Easy,,,unknown,,,en:poland,,,,,,,
5900643032879,Danio z kawałkami czekolady,Danone Poland,,,unknown,,,en:poland,,,,,,,
5901948004448,Tost 3 ziarna,Putka,,,unknown,,,en:poland,,,,,,,
5900562535604,Kabanosy włoskie,,,,unknown,,,en:poland,,,,,,,
5900775001705,Pomidory suszone solone,,,,unknown,,,en:poland,,,,,,,
3850104238260,Pasirana rajčica,Podravka,Penny,"en:Plant-based foods and beverages,en:Plant-based foods,en:Fruits and vegetables based foods,en:Vegetables based foods,en:Tomatoes and their products",a,1,,"Chorvatsko,Česko,Polsko,Slovensko",,,,,,,
4770299398145,Magija baton twarogowy kokosowy,,,,unknown,,,en:poland,,,,,,,
5901390005222,NaTurek camembert z prażonymi pestkami dyni,,,,unknown,,,en:poland,,,,,,,
4770299394277,Magija baton twarogowy czekoladowy,Magija,,"Przekąski,Słodkie przekąski,Batoniki,en:Curd snacks",e,,,Polska,,,,,,,
5900344002287,Hummus z dzikim czosnkiem,,,,unknown,,,en:poland,,,,,,,
5900562205538,VEGE Pasztet warzywny,"Z Gruntu Dobre,Sokołów roślinny,Sokołów",,Pasztety roślinne,d,3,,Polska,,,,,,,
5900643042472,Zboza i owoce,Activia,,,unknown,,,en:poland,,,,,,,
5900197025235,"Jogurt kremowy z wiśnią, czereśnią i granolą",,,,unknown,,,en:poland,,,,,,,
5901592127258,Bulgur pomidor & hummus,,,,unknown,,,en:poland,,,,,,,
3560071264581,Choco rice,Carrefour,Carrefour,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Végétalien,Vegan",c,4,,"France,Italie,Pologne,Espagne",,,,,,,
3228024150090,Petit Brie,Milbona,,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Sery,en:Soft cheeses,Ser krowi,en:Soft cheeses with bloomy rind,Sery francuskie,Sery Brie",d,3,,Polska,,,,,,,
5905784348506,Przecier pomidorowy,Carrefour,Carrefour,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Condiments, Vegetables based foods, Sauces, Tomatoes and their products, Tomato sauces, Tomato purées, Strained tomatoes",unknown,,,Polska,,,,,,,
8001120597960,Fior Fiore Cioccolato Fondente Extra Madagascar,Coop,,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs",e,,,"Poland, en:italy",,,,,,,
8055687132133,Gran Cacao 100%,Slitti,,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs",d,,,"Italy,Poland",,,,,,,
8001120753977,Scorzette di Arancia di Sicilia Fior Fiore,"Coop, Di Costa",,"Snack, Snack dolci, Cacao e i suoi derivati, Dolci, Confetti al cioccolato, Cioccolatino, en:Fruit confectioneries, Frutta ricoperta di cioccolato, en:Candied orange zest",e,4,,"Poland,Italy",,,,,,,
5901958612381,MORELOWO,OWOLOVO,,"Żywność i napoje na bazie roślin, Desery, en:Sweet mousses, en:Fruit mousses",a,1,,Polska,,,,,,,
5907437365489,Miami Hopki,Vitanella,Biedronka,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Chocolate cereals, Chocolate cereal balls, extruded cereals",c,4,,Polska,,,,,,,
5906395223312,bezpośredni sok pomarańczowy,Sady Wincenta,Kaufland,"Żywność i napoje na bazie roślin, Napoje, Napoje na bazie roślin, Napoje owocowe, Soki i nektary, Soki owocowe, Soki pomarańczowe, Świeżo wyciskane soki",c,1,,Polska,,,,,,,
0609722844048,Gourmetnut gourmet on the go crystallized ginger,Gourmet Nut USA,,"Plant-based foods and beverages, Plant-based foods, Snacks, Condiments, Sweet snacks, Confectioneries, Spices, Ginger, Crystallized ginger, en:candied-fruits",not-applicable,,,en:Poland,,,,,,,
5900397734623,Dżem truskawkowy,Łowicz,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty śniadaniowe, Smarowidła, Roślinne smarowidła, Słodkie smarowidła, Przetwory owocowe, Dżemy, Dżemy i konfitury z owoców jagodowych, Dżem truskawkowy",unknown,4,,Polska,,,,,,,
8006070074615,Fondente con mango e passion fruit,"ICAM, Vanini",Esselunga,"Snack, Snack dolci, Cacao e i suoi derivati, en:Specific products, Cioccolato, Cioccolato fondente, en:Licensed products",e,4,,"Italy,Poland",,,,,,,
5900531000980,SEREK WIEJSKI Z MALINAMI I ŻURAWINĄ,PIĄTNICA,EuroSPAR,"Dairies,Fermented foods,Fermented milk products,Quarks,Cottage cheeses,Fruit cottage cheeses",c,4,,"United Kingdom, en:poland",,,,,,,
8032472005841,sedivitax,aboca,,"Żywność i napoje na bazie roślin, Napoje, Napoje na bazie roślin, Napoje owocowe, Soki i nektary, Soki owocowe, Soki pomarańczowe",unknown,,,en:Poland,,,,,,,
5901576051418,Filetti di salmone al naturale,CONNOISSEUR seafood collection,,"Seafood, Fishes and their products, Fishes, Fish fillets, en:salmons",d,3,,"en:italy,it:Polonia",,,,,,,
5904215143512,Czekolada mleczna z nadzieniem o smaku toffi,Auchan,Auchan,"Przekąski,Słodkie przekąski,Kakao i produkty na bazie kakao,Czekolada,Czekolada mleczna,en:Filled chocolates,en:Filled milk chocolates",unknown,4,,Polska,,,,,,,
5900617037602,Wafle,Sante,,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Wafers, Stuffed wafers",e,,,en:Poland,,,,,,,
8711200336128,,Amino,Asda,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Dried products, Pastas, Dried products to be rehydrated, Noodles, Instant noodles, Instant noodle soups",unknown,4,,"Niederlande, Polen, Vereinigtes Königreich, Germany",,,,,,,
4000281542509,Amore Mio,Amora,Netto MD,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bonbons,Liqueur bonbons,Liquor filled chocolate covered cherries",e,4,,"Germany,Poland",,,,,,,
5901135000178,Cynamon mielony,Prymat,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Przyprawy, Przyprawy z niezielonych części roślin, Cynamon, en:Cinnamon powder",not-applicable,1,,Polska,,,,,,,
4337185450594,Chewing Gum Spear-Mint,Chewing Gum,"Kaugland,Kaufland","Snacks,Snacks sucrés,Confiseries,Chewing-gum,Chewing-gum sans sucres",not-applicable,4,,"République tchèque,Pologne,Roumanie,Slovaquie",,,,,,,
5901086057658,Herbatka Fruit Love,,,,unknown,,,en:poland,,,,,,,
5900956006277,Ostropest plamisty,,,,unknown,,,en:poland,,,,,,,
5900396028662,Loyd Earl Grey Lemon,,,,unknown,,,en:poland,,,,,,,
5907602080919,Marynata Grecka,Bystry,,"Żywność i napoje na bazie roślin,Żywność na bazie roślin,Przyprawy,en:Marinades,Marynaty",e,4,,Polska,,,,,,,
42287216,MIX Pistachio taste jogurt amarettini,Müller,Auchan,"Nabiał, Żywność fermentowana, Desery, Fermentowane produkty mleczne, Desery mleczne, Fermentowane desery mleczne, Jogurty",unknown,,,Poland,,,,,,,
42373360,Muller mix caramel,,,,unknown,,,en:poland,,,,,,,
5906259706463,Łosoś wędzony,Carrefour,,,unknown,,,en:poland,,,,,,,
5904378241179,Mix sałat,,,,unknown,,,en:poland,,,,,,,
5900344002225,Hummus z suszonymi pomidorami Lisner,Lisner,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Przyprawy, Smarowidła, Roślinne smarowidła, Słone smarowidła, Sosy, en:Dips, Hummus",unknown,,,en:poland,,,,,,,
5908230527838,Kabanosy z szynki,Tarczyński,,"Meats and their products, Polish meat products, pl:Kabanosy, en:sausages",unknown,,,Polska,,,,,,,
5908230528057,Kabanos Exclusive Cheese,TARCZYŃSKI,,"Meats and their products, Prepared meats, Sausages, Pork sausages, Polish meat products, pl:Kabanosy",unknown,4,,"Poland, en:lithuania",,,,,,,
5904467125212,Śmietana 18%,,,,unknown,,,en:poland,,,,,,,
5900820019105,Cream cheese with salmon and dill,"Laciaty,Mlekpol",,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Fromages à la crème",d,4,,"Pologne,Ukraine",,,,,,,
5901592124165,Hummus paprykowy perla,,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Przyprawy, Smarowidła, Roślinne smarowidła, Słone smarowidła, Sosy, en:Dips, Hummus",unknown,,,en:poland,,,,,,,
5900446014836,Sok jabłkowy 100%,Vital,,"Żywność i napoje na bazie roślin,Napoje,Napoje na bazie roślin,Napoje owocowe,Soki i nektary,Soki owocowe,Napoje niesłodzone,Soki jabłkowe,Świeżo wyciskane soki,Wyciskane soki jabłkowe",d,1,,Polska,,,,,,,
5900643043547,"Danio, Prosty skład z Polski",Danone,,"Nabiał, Żywność fermentowana, Desery, Fermentowane produkty mleczne, Desery mleczne, Fermentowane desery mleczne, Jogurty",c,3,,en:Poland,,,,,,,
5907180313560,Ser tarty Grana Padano,GustoBello,,"Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Sery włoskie, en:Grana Padano",d,,,en:Poland,,,,,,,
2240797004043,Boczek wędzony,"Auchan,Hańderek",,"Produkty na bazie mięsa,Mięsa,Wieprzowina i jej produkty,Wieprzowina,Boczek",e,4,,Polska,,,,,,,
5903767009406,"Miami, Jogurt truskawkowy z drażami kakaowymi",,,"Nabiał, Żywność fermentowana, Desery, Fermentowane produkty mleczne, Desery mleczne, Fermentowane desery mleczne, Jogurty",unknown,,,Polska,,,,,,,
5901067403801,Orange juice,,,,unknown,,,en:poland,,,,,,,
5901588058658,Ptasie mleczko - waniliowe,E. Wedel,,"Przekąski,Słodkie przekąski,Kakao i produkty na bazie kakao,Cukiernie,Cukierki czekoladowe,Pianki w polewie czekoladowej,Ptasie mleczko",e,4,,Polska,,,,,,,
5907811376155,Podgrzybki marynowane,Nasza Chata,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Konserwy, Produkty na bazie warzyw, Konserwy roślinne w puszkach i słoikach, en:Mushrooms and their products, Grzyby, Grzyby konserwowe, en:canned-boletes",unknown,,,Polska,,,,,,,
5904378644413,Coconut Milk,"Asia Flavours,Limpol",,"Plant-based foods and beverages, Beverages, Plant-based foods, Dairy substitutes, Milk substitutes, Plant-based beverages, Plant-based milk alternatives, Plant-based creams, Plant-based creams for cooking, Coconut milks and creams",e,4,,Polska,,,,,,,
5900919002353,Szparagi białe konserwowe,Rolnik,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Konserwy, Produkty na bazie warzyw, Konserwy roślinne w puszkach i słoikach, Warzywa, Warzywa w puszcze, en:Vegetable rods, Szparagi, en:White asparagus, en:Canned asparagus, en:Canned white asparagus",unknown,,,Polska,,,,,,,
5901713003874,Pomidory krojone,Dawtona,,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Canned foods,Vegetables based foods,Canned plant-based foods,Vegetables,Canned vegetables,Tomatoes and their products,Tomatoes,Canned tomatoes",a,3,,"Germany, Poland, en:belgium",,,,,,,
3083681124989,Groszek drobny,Bonduelle,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Strączkowe i produkty strączkowe, Konserwy, Strączkowe, Produkty na bazie warzyw, Konserwy roślinne w puszkach i słoikach, Warzywa, Warzywa w puszcze, en:Canned legumes, Groszek zielony, Groszek konserwowy",unknown,,,Polska,,,,,,,
5901844100190,Warzywna mieszanka,Jamar,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Konserwy, Produkty na bazie warzyw, Konserwy roślinne w puszkach i słoikach, Warzywa w puszcze, en:Canned diced mixed vegetables",unknown,,,Polska,,,,,,,
5900919019740,Seler wiórki,Nasza Spiżarnia,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Konserwy, Produkty na bazie warzyw, Konserwy roślinne w puszkach i słoikach, Warzywa w puszcze, en:Canned celery",unknown,,,Polska,,,,,,,
5902367406011,Syrop z agawy,NaturAvena,,"Produkty wykorzystywane do słodzenia, Syrop, en:Simple syrups, en:Agave syrups",unknown,,,en:Poland,,,,,,,
4316268501347,Pfeffer Schwarz gemahlen,Carat,,"Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Gewürzmittel, Gewürze, Pfeffer, Schwarzer Pfeffer, Gemahlene Paprikaschoten, Pfeffer schwarz gemahlen, en:groceries",not-applicable,1,,"Polen, Germany",,,,,,,
5903767003404,Jogurt o smaku pieczonego jabłka,Fruvita,,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Desery,Desery mleczne,Fermentowane desery mleczne,en:Fermented dairy desserts with fruits,Jogurty,Jogurty owocowe,en:Yogurt with fruits and sugar",c,4,,Polska,,,,,,,
5901529067565,woda ze źródłowa,krzystalia,,"Napoje, Woda, Woda źródlana, Woda mineralna, Naturalna woda mineralna, en:Non-carbonated natural mineral waters",a,1,,en:Poland,,,,,,,
1920917001916,kasza gryczana prażona,Plony Natury,biedronka,"Żywność i napoje na bazie roślin,Żywność na bazie roślin,Zboża i ziemniaki,Nasiona,Zboża i produkty zbożowe,en:Cereal grains,Kasza,Gryka,en:Buckwheat groats",c,1,,Polska,,,,,,,
5901135000659,Imbir mielony,Prymat,,Gingembre en poudre,not-applicable,1,,Pologne,,,,,,,
5905784015385,Czekolada Mleczna,Rakpol-dystrybucja Sp. Z o.o.,,,unknown,,,en:Poland,,,,,,,
5900344015379,Lisner Szybka Rybka,,,,unknown,,,en:poland,,,,,,,
5905784342337,Carrefour jaja bio 6szt.,Carrefour,,,unknown,,,en:poland,,,,,,,
7907184351412,Hummus z falafelem,,,,unknown,,,en:poland,,,,,,,
5905784351452,Hummus z falafelem,,,,unknown,,,en:poland,,,,,,,
5905784319520,Tost 3 ziarna,,,,unknown,,,en:poland,,,,,,,
5908252811205,Oliwa ziołowa z czosnkiem,,,,unknown,,,en:poland,,,,,,,
5908252814558,Ciastka owsiane z żurawiną,,,,unknown,,,en:poland,,,,,,,
5902934824040,Czekoladowa fantazja pitna mleczna z truskawkami,,,,unknown,,,en:poland,,,,,,,
5908252813971,Masło orzechowe chrupiące,,,,unknown,,,en:poland,,,,,,,
0028680250225,Powidła ze śliwki węgierki,,,,unknown,,,en:poland,,,,,,,
5908252810178,Powidła ze śliwki węgierki,,,,unknown,,,en:poland,,,,,,,
5902934820080,Jagody prażone,,,,unknown,,,en:poland,,,,,,,
5902934820004,Syrop z malin,,,,unknown,,,en:poland,,,,,,,
5908252810109,Mus z malin bez pestek,,,,unknown,,,en:poland,,,,,,,
5202390021848,Cocospread,Violife,"rohlik.cz,Billa","Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads",d,4,,"Czech Republic,Ireland,Poland",,,,,,,
3258260008015,Supplex cao,Supplex,,,unknown,,,en:Poland,,,,,,,
8410024710601,MALIBU ORIGINAL MADE WITH WHITE RUM AND COCONUT FL,Malibu,Kaufland,"Bebidas, Bebidas alcohólicas, Licores, en:Malibu",not-applicable,,,"Polen, Spanien, Germany",,,,,,,
5900334017598,Nektar czerwony grejpfrut,Tymbark,Biedronka,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Sweetened beverages, en:grapefruit-nectars",e,1,,Polska,,,,,,,
5900344016154,Szybka Rybka,Lisner,,Breaded fish,unknown,4,,Poland,,,,,,,
5907577230388,Galaretka o smaku malinowym,Wodzisław,"Stokrotka,Kaufland w woj śląskim,Carrefour Wodzisław Śląski,Carrefour Rybnik,Carrefour Jastrzębie","en:Cooking helpers, en:Dessert mixes, Galaretka w proszku",c,4,,Polska,,,,,,,
5908445475719,Sndbd,,,,unknown,,,en:poland,,,,,,,
18991527,,Szamamm,,pl:Pierogi z kapustą i grzybami,unknown,,,Polska,,,,,,,
5901359352039,żurawina,Redd's,,"Beverages, Alcoholic beverages, Beers, Fruit beer",not-applicable,,,en:Poland,,,,,,,
7622201120252,Toblerone,"Toblerone, Mondelez",,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Chocolates, Milk chocolates, en:chocolates-with-almonds",e,4,,"Wielka Brytania,Polska",,,,,,,
5902409700251,Serek Tutti,,,en:cheeses,unknown,,,en:poland,,,,,,,
5901367000311,Smaki z ogrodu,Sulma,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Zboża i produkty zbożowe, Makarony, en:Cereal pastas, Makarony z pszenicy durum",a,1,,en:Poland,,,,,,,
5901248002106,Ketchup łagodny z pomidorami z Kujaw,Włocławek,,"Przyprawy, Sosy, Sosy pomidorowe, Ketchup, Ketchup pomidorowy",unknown,4,,Polska,,,,,,,
13101183,Almette z ziołami,Almette,,"Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Serki kremowe",unknown,,,Polska,,,,,,,
5905617009246,Masa krówkowa o smaku kawowym,Helio,,"Breakfasts, Spreads, Sweet spreads",unknown,,,Polska,,,,,,,
5013540507811,Śmietana 18%,,,,unknown,,,en:poland,,,,,,,
5903767003657,Jogurt pitny z owocami leśnymi Fruvita,fruvita,,"Napoje, Nabiał, Żywność fermentowana, Desery, Fermentowane produkty mleczne, Desery mleczne, Napoje mleczne, Fermentowane desery mleczne, Napoje fermentowane, en:Fermented milk drinks, Jogurty, Jogurty pitne",e,,,en:poland,,,,,,,
5905187200951,Lorenz Popcorn Cheese,Lorenz,,"Przekąski, en:Popcorn",e,,,en:Poland,,,,,,,
8410066134069,,Heinz,,"Condiments, Sauces, Sriracha Mayo",unknown,,,Polska,,,,,,,
5900102024766,Czekolada cappuccino,,,,unknown,,,en:poland,,,,,,,
9243178616555,Johny Bee Acido Gumetro,"Mada Sweet,Johny Bee",,"Przekąski,Słodkie przekąski,en:Confectioneries,Guma do żucia",not-applicable,4,,Polska,,,,,,,
5903337001540,Masło ekstra 82%,,,,unknown,,,en:poland,,,,,,,
5900437072258,Żelatyna-fix,Dr. Oerker,,,unknown,,,en:poland,,,,,,,
5902020163237,Basia mąka poznańska do pierogów,,,,unknown,,,en:poland,,,,,,,
28080992,,Feurich,,,unknown,,,en:Poland,,,,,,,
5903246561661,Be raw,Be raw,,"Przekąski, Słodkie przekąski, Batoniki, Suplementy diety, en:Bodybuilding supplements, Batony energetyczne, en:Protein bars, en:Protein Energy Bars",not-applicable,,,en:Poland,,,,,,,
5902837720289,,,,,unknown,,,en:Poland,,,,,,,
5908230521508,Kabanosy drobiowe,Tarczyński,,"Produkty na bazie mięsa,Mięsa przetworzone,Kiełbasy",e,4,,"Polska,Szwajcaria,Zjednoczone Królestwo",,,,,,,
5900352014449,Gofrowe waniliowym,Jutrzenka,,Wafers,e,4,,"Spain,Poland",,,,,,,
4061458042703,Veggiefant,"Aldi, Smile Factory, Sweet-Land",Aldi Nord,"Imbiss, Süßer Snack, Süßwaren, Bonbons, Gummibonbons",e,4,,"Germany,United States,Poland",,,,,,,
3920732000017,Żywiec Zdrój - woda źródlana - mocny gaz,Żywiec-Zdrój S.A.,,"Napoje, Napoje gazowane, Woda, Woda gazowana",unknown,1,,en:Poland,,,,,,,
5906340626601,masło,,,en:butters,unknown,2,,en:Poland,,,,,,,
4000415717100,Perfect match cinnamon & cream,Schogetten,,,unknown,,,en:pl,,,,,,,
5902150908074,Łosoś atlantycki wędzony na zimno plastry,,,,unknown,,,en:poland,,,,,,,
5906207476745,President camembert lekki z bazylią,President,,"Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Ser krowi, en:Soft cheeses with bloomy rind, en:Camemberts",d,,,en:poland,,,,,,,
5901064766510,Advocaat Dalkowski,,,,unknown,,,en:poland,,,,,,,
7905664766039,Canari coconut milk,,,"Żywność i napoje na bazie roślin, Napoje, Żywność na bazie roślin, Zastępniki nabiału, Zastępniki mleka, Napoje na bazie roślin, Mleka roślinne, Śmietanki roślinne, Śmietanki roślinne do gotowania, en:Coconut milks and creams",unknown,,,en:poland,,,,,,,
